counts_M1,counts_M3,counts_M6,counts_F3,counts_F4,counts_F9
-0.8591725185117343,-0.9763324073996981,-0.792224010575755,1.0897729347356628,0.38309423985588154,1.1604408042236412
-0.8778404171541089,-1.0012867258164053,-0.7749684932688617,0.9361345073557489,0.5177886835557439,1.2173177659754244
-0.87856210873835,-0.8304217192184403,-0.9868779851581465,0.9748428877781691,0.7702462323185534,1.0109481799181013
-0.847311583949083,-1.0199387317825124,-0.8003186381499827,0.9523264322144193,0.526033281036867,1.1906478001955705
-0.9890331592073417,-0.8682601331655211,-0.844478572053039,0.7815273808729395,0.742357750805322,1.1802182583469032
-0.8311130480737347,-0.9795260923726159,-0.8410072510269935,0.7321710185411472,0.6332289890085597,1.3060347898301545
-0.7808016379324164,-0.9468769069529621,-0.9196108180092903,1.0956010284638986,0.43873615845726255,1.1203883820490546
-0.8666268103873269,-0.9318567853627171,-0.7920782675583096,0.8852639460945813,0.34478701058420536,1.360510906629567
-0.8210962430776453,-0.8086553909098021,-0.7464511300705866,0.6344834605599986,0.1244085216784311,1.6421924861552906
-0.8576245352646938,-1.011428545487602,-0.7974403573513821,1.16523255571051,0.5115655122631507,0.9930389355696455
-0.9245248167925739,-0.9735526479861195,-0.7704373473271449,1.0646043344884184,0.5112902395898326,1.0996242139123795
-0.9040742764825171,-1.0078205049313307,-0.748454933809297,0.92630561115012,0.5298468095778687,1.211607739384357
-0.9771383898445574,-0.8401563725766288,-0.8218921036075717,1.2145738864423004,0.5022673966490716,0.9680062553600288
-0.7635325699896715,-0.8026880863993983,-0.8026880863993983,0.3328218894826773,0.4307106805069942,1.68368720561825
-0.7816292949042438,-0.8498667730308047,-0.744408852289756,0.7133918167776828,0.04962725681931707,1.6128858466278047
-0.8081311273193473,-1.0236327612711733,-0.8330977800332784,0.7187767912905415,0.6609592797424906,1.285125597590767
-0.8047813188239253,-0.8681499266053367,-0.7224021287080905,0.525959444585715,0.20911640567865777,1.6602575238729798
-0.9862719417885363,-0.9271865259210202,-0.7590203422980901,0.7862905342369436,0.6499395745426759,1.2453387652076449
-0.8755943984560969,-0.9042353367233523,-0.8142209593119779,0.9083268993329603,0.35596594703588985,1.3420325359514007
-0.857646046591256,-1.037890365851774,-0.8338775649305283,0.9665849208695911,0.8695302874216199,0.8952794758874082
-0.8939617164854288,-0.9701288582487613,-0.7416274329587638,0.8498649502013942,0.42894127203560933,1.3429469731955994
-0.7995851050427251,-0.8313146727031506,-0.6948775317633206,1.3421607120360028,-0.17133966536629822,1.1644751331376195
-0.854307014301699,-0.8996375905707688,-0.7148283180891767,1.0426032541886041,0.06276541329563502,1.3634042554774053
-0.9618733209501362,-0.9440608520436522,-0.7748423974320542,1.0242169621228303,0.5610927705542461,1.1043730722020082
-0.8578903137402109,-0.91755175042718,-0.8270309499366062,0.8023434588937224,0.42791651140998527,1.382499498401491
-0.9653516922174331,-0.9861119436629693,-0.7681293034848392,0.8304100578214478,0.8719305607125203,1.0276324465540416
-0.8171464053249907,-1.0595415163846975,-0.8171464053249907,0.8158969459896314,0.7171896584962456,1.1669950192255985
-0.8113643574983798,-0.8509431066446421,-0.979574041369995,1.2170465362475695,0.4452609278954523,0.9894687286565607
-0.8766170870317037,-0.9424381652388624,-0.7599342665735589,0.643251446115414,0.4786987505975174,1.4570393221311935
-0.7645791820952553,-0.8901071075138793,-0.9357536258479244,1.1525745879346387,0.3423488875053382,1.1411629583511274
-0.8171686505796757,-0.904508784536215,-0.6855602295492741,0.26800260282554517,0.4881475980036716,1.653480344218319
-0.9627816681239179,-0.9454342506802437,-0.7806337849653389,0.7893074936871759,0.702570406468805,1.2056455123353567
-0.8999843505984632,-0.8308876634124007,-0.9068940193170694,0.9034391849577662,0.4525833010687089,1.2869257988404128
-1.0562719610801354,-0.8180929894640265,-0.7939299053870299,0.9699752322337192,0.5315878496939244,1.1667317740035483
-0.8940806741294294,-0.7759945473576179,-0.9812394819848139,1.2623969266796031,0.5313875704731514,0.8715880785538462
-0.870763536156463,-0.8363912913081816,-0.8936783660553173,0.9967951006001615,0.34372244848281436,1.2775017668611266
-0.8425568638016728,-1.024202622166876,-0.7712958355199393,1.2617393831059878,0.4708816966851804,0.9124206170190586
-0.9182904867865819,-0.806173625027755,-0.9236293849655737,1.3026911556739884,0.5766010033311095,0.7901569304907798
-0.9999582132476112,-0.6718122807406346,-0.9223561346142046,0.4035308088937145,1.336972954741263,0.8647088762008168
-0.9368333215102561,-0.9688922564668809,-0.7159828806979525,1.150559554554421,0.39895563501577447,1.090003788525241
-1.021369699716759,-0.6631642126123032,-0.8882527957252382,0.6002362216344934,0.5421488453472844,1.440082870453724
-0.8199917725119783,-0.8199917725119783,-0.796459999790884,1.5277550905079684,0.0923169545212161,0.8236120452383004
-0.9380149351771933,-0.8527408501610848,-0.8697956671643065,0.49458969309342915,1.0232890201933018,1.1597275562190754
-0.8598939816193772,-1.0161522492043962,-0.7557218032293646,0.5483244662528848,0.7453045853903633,1.3419270616240722
-0.8884824529810462,-0.987754235437029,-0.843810150875854,1.0125721810510246,0.8090650270162599,0.918263987717841
-1.1257410885618413,-0.7917030055558549,-0.7655039402220521,0.6836318610539182,1.1552150370623695,0.847376019390186
-0.9235235529729346,-0.9824718648648241,-0.8056269291891558,0.8645752410810452,0.7859774918918593,1.0807190513513065
-0.9586454432042798,-0.9447520309839279,-0.6946706110175941,0.9794855615348077,0.36122871772914894,1.2712472181621972
-0.6511080002816015,-0.6238160481739895,-0.6706022517870387,1.8168642403067445,-0.39378388040983087,0.5302436409478911
-0.8347669934003085,-0.9080798630801759,-0.9414038947528429,1.2396539782232125,0.7331286967986741,0.7197990841296074
-0.8440841520108556,-0.9622559332923754,-0.7360413805534661,1.3201476137449781,0.2262145527389093,1.0129009824130268
-0.9280002648752571,-0.9297348448096034,-0.6816899141980861,1.2384900731232404,0.18906921284374398,1.1136003178503087
-0.8064449845065645,-0.9891862125228305,-0.8104176198982225,1.3109696792471246,0.4012361745574533,0.9137061400813293
-0.9265073348787685,-0.9265073348787685,-0.7085056090249406,0.4814204779272032,0.6812553932932122,1.4442614337816098
-0.7557461962006532,-1.045121133779342,-0.8793626743896076,1.0226454104722593,0.5843688059841482,1.0844536495667365
-0.8466446613194857,-1.0720105064189172,-0.8070533642074235,0.858826598892428,0.968464037048908,0.8984178960044902
-0.8568171186548472,-0.9005960955204234,-0.8425219425354754,1.3651893194000069,0.3815025126857349,0.857710567162308
-1.0667454060197057,-0.7379540137533581,-0.8475511445088073,0.4895338507076732,0.9790677014153464,1.1836490121588517
-0.8300146966183626,-0.9921269420516365,-0.7781387780797149,1.387680820908825,0.49930571593448375,0.7392318391757292
-0.9253224864540145,-0.8316189435219624,-0.7379154005899103,0.6559248005243647,0.3513882859951954,1.5343955155123532
-0.7615006020806201,-1.0384099119281185,-0.9106056150754269,0.9319063312175422,0.766825781116149,1.0277595538570607
-0.712810796942052,-0.8793553756668304,-0.9393114240077507,1.1724738342224406,0.1998534944697342,1.192459183669414
-0.9317980343229998,-1.0086129260413834,-0.7314113602750428,0.6913340254654515,1.2457371569981324,0.7414306939774408
-0.9866873925960351,-0.9895979748750795,-0.7014503292496888,1.068183696409277,0.5937587849250477,1.0303461267817005
-0.902791731930988,-0.9565750691524085,-0.6953417169340801,0.7491250541555007,0.357275025828008,1.448308438033968
-0.9504911061801279,-0.8494865375033424,-0.7132256571186223,1.1229611715621861,0.13102007729300008,1.26017492523631
-0.9996337797974033,-0.72819275342944,-0.9931087551250966,0.9630936416324852,0.8730483011546513,0.8913183702371102
-0.8801000489796034,-0.7328179999666902,-0.7328179999666902,1.3542764018992264,-0.1436898039150373,1.1387416960266705
-1.0232731698688684,-0.676934558528636,-0.9209458528819816,1.2908984604499572,0.48015125663077673,0.865846528350581
-0.8277917806504196,-1.0572942819779738,-0.7803085045136843,1.1395986272816483,0.5223160375040888,1.0082282299700138
-0.84650524743128,-1.0358551054093295,-0.7713222155870545,0.9857330841798457,0.4831205935175233,1.1876134474652662
-0.9403043260515541,-0.9054782399014966,-0.7835869383762951,1.0447825845017267,0.38308694765063317,1.2014999721769857
-0.8662707691223868,-0.9420694614205956,-0.720087576832984,0.7092591922189542,0.35192249995596964,1.4889028844291021
-0.8694831705484589,-1.0261106239036086,-0.7811292225019643,0.9116521002979223,0.5843408836711352,1.186754165806326
-1.0094426379896797,-0.841202198324733,-0.7526545985010769,1.1865378376369917,0.38960943922408686,1.0714259578662388
-0.7800186254991464,-0.933464912482585,-0.7928058160810996,1.0037944606833276,0.17262707285636844,1.3618357969780177
-0.9690755260363424,-0.6649131346526729,-0.8912665421940082,0.42441263914000393,0.5941776947960056,1.5137384129326807
-0.9188635914659132,-0.8059174905943028,-0.6588522550843936,1.6518367252473012,0.17294871695965333,0.5600244168217345
-0.9518612498948414,-0.8398775734366248,-0.6852334488038495,1.3544692295422394,0.0933197303818472,1.037182146243959
-0.6627683951143925,-0.6068722654059497,-0.6647646854611226,1.9364016363281948,-0.021959193814031074,0.019962903467300976
-1.1197770860421123,-0.7963537314904396,-0.7994048952126253,0.8665304971007083,0.8451723510454091,1.00383286459906
-0.7788422166560693,-0.9662641404503106,-0.7871720799358134,0.5039567284245154,0.49979179678464347,1.5285299118330344
-1.0586862899857803,-0.8294166475684775,-0.7619843997986827,1.2272669094102677,0.5799173308202363,0.876619221007334
-0.795352719978927,-0.9509652086704561,-0.829933273021489,1.0201263147555801,0.3112249773830584,1.2794804625747955
-0.9997128499581862,-0.7624928516630234,-0.8302699940330699,0.5422171389603722,0.7116599948854885,1.3894314185859538
-0.8744460559936335,-1.0493352671923601,-0.7675693158166338,1.0299031326147239,0.7481371812389974,0.9618906615929967
-0.7315632707662517,-0.867608370242081,-0.8624745929033705,0.08470732608872389,0.9651501396775812,1.4246232114921744
-1.0732333585529463,-0.5869579645578987,-0.9511289644660841,0.6040954233771074,0.6897827174731511,1.3260108761362748
-0.782721983321121,-1.0738794360540984,-0.839440967619753,0.9112850143980201,0.6617214834840395,1.1230358891129126
-0.7208474940010389,-0.9010593675012986,-0.886041711376277,1.5468185808772292,0.5106003082507359,0.4805649960006926
-0.8433438529257629,-0.8941476994875558,-0.6683528258795872,1.2548550100762856,-0.056448718401992164,1.210260522538712
-1.0816361407498765,-0.793748194542685,-0.7690720848677828,0.5634378375769318,1.2543689084741914,0.8472130988383062
-1.1210543199506855,-0.6168319871392827,-0.9479379856854372,0.784906098076417,1.0672706044508025,0.8420512957950426
-0.7995503971018273,-0.950408962592738,-0.7920074688272817,0.20365906341272957,1.0032094605145567,1.3350983045945606
-0.8431825687913548,-0.9422040092543964,-0.777168275149327,1.257272228909529,0.23705132716909974,1.0772332462494532
-1.0045594327424197,-0.7506597958954345,-0.7948162544775189,0.7175424519588712,0.39740812723875946,1.4571631332087847
-0.9215512259183344,-1.0327729255981333,-0.6991078265587364,1.2340312393044361,0.5878861268789374,0.8526996975451254
-0.8376187887052945,-0.9647573548480624,-0.8151825711506884,1.1592045736546486,0.3664582200585663,1.1068533993605676
-1.0340881271340818,-0.9015127262194559,-0.7291647050304423,1.2594663086889457,0.7821948653962927,0.6231043842987416
-1.0279111266028111,-0.8786982211282096,-0.6664843111198873,0.9450150680058104,0.3315842343880036,1.3130735681764945
-0.6705143480707936,-0.9378139868287451,-0.9785885079952122,1.313845682030609,0.37603169520186397,0.9196919774214263
-0.6805546924407816,-0.7154549330787705,-0.6631045721217872,1.8148125131754178,-0.19195132350893843,0.5060534892508376
-0.8074978233190162,-1.05915703654852,-0.7856144134729725,1.1379373119942775,0.48800003956677673,1.037273626702476
-0.9740004410216655,-0.8884463482292219,-0.7370814148272063,0.9871626091435799,0.361959623352646,1.2701492237647394
-0.8400436115921414,-1.022150967951277,-0.7460527179874262,1.1690117392086443,0.3642147127182711,1.0926441381548133
-0.9335702555028335,-0.9178799991078279,-0.713906665972755,1.349362049970482,0.2902697433076037,0.9335702555028335
-0.6507192415238497,-0.7973601973602102,-0.8065252570999827,1.6955360518579183,-0.06415541817840771,0.6415541817840772
-0.704301669628896,-0.9798979751358552,-0.8880325399668688,0.6124362344599095,0.5818144227369141,1.4290178804064555
-0.9929379456308921,-0.8096263248990352,-0.798169348603294,1.1762495663627492,0.32079533628074974,1.1113267006868832
-0.930164097189859,-0.7623240156112475,-0.864557542520042,1.4968759313929407,0.4920491600236273,0.5687243052052232
-0.8705375408700922,-0.8417117944836653,-0.7552345553243847,1.216446497507215,0.06341664205013917,1.216446497507215
-1.0843472310471898,-0.8737284079741141,-0.6603919226678374,0.9022638614227244,0.4470554373615607,1.2691482629048563
-0.7985913395543658,-1.017984564706664,-0.890736494118331,0.7810398815421818,0.8249185265726415,1.1145175837736752
-0.9104065415015355,-1.0720171701704473,-0.7110867661432112,0.9965988767916218,0.6733776194537985,1.0343080234810345
-0.8455047895566631,-0.8552681243090495,-0.7244394386270716,1.0095288133967548,0.0,1.4176362060465066
-1.0302375858142108,-0.9031598219252331,-0.7250240279022915,0.5083110555559102,0.9701025725453195,1.1822770533242375
-0.8938887387400234,-0.9424696484541552,-0.6801327359978439,1.253387470624598,0.14088463817098196,1.1222190143964423
-0.8918102007617779,-0.6879678691590858,-1.0064715122882921,1.3759357383181716,0.4713853918312254,0.7771488892352635
-0.8974018268468688,-1.0201234441934492,-0.7516699062478046,1.2578965778024487,0.7209895019111595,0.6979791986586757
-0.9582026114723341,-0.9696097854184333,-0.6844304367659529,0.8783523938496396,0.4905084796822663,1.2890106559092114
-0.8090389930685584,-1.0025889914103188,-0.7432319936323599,0.5632304951745227,0.5109719956222475,1.4864639872647198
-0.6405275366658856,-0.8362018199432921,-0.8300869985908732,1.2367226185267337,-0.20637522064413974,1.276468957317457
-0.9012046777051728,-0.8866691183873474,-0.7267779658912683,1.3663425758755845,0.1744267118139044,0.988418033612125
-0.8914206331408507,-1.0477745938512049,-0.7492806688587105,1.019346600994777,0.619324130086468,1.0599580193611027
-0.9161857293895266,-0.7188834721009505,-1.0490228927125282,1.0587903311921607,0.5873486339085664,1.037953129102278
-0.9061072644236474,-1.0283125204807841,-0.7511152323511814,0.9329328084361896,0.6140068962870768,1.1445565445351336
-0.8296556363736147,-0.6892523748334646,-0.6614037940321125,1.5862087481436802,-0.2947308134809764,0.8923149431766569
-0.9211832690233184,-0.9760999639074008,-0.6262274723071981,1.1877949651541058,0.16917885036870559,1.169194149144981
-0.888437796755699,-0.9863758215949099,-0.6925617470772771,0.8324732111332928,0.35677423334283975,1.3921190673573551
-0.873846800413481,-1.004390987060617,-0.6820267710544241,0.6607134344589733,0.45823673680219124,1.454635222639514
-1.1509160973366286,-0.6002817291991044,-0.9342730672497338,0.9432998601700211,0.8394917415867174,0.9207328778693029
-0.8419542271279854,-1.013781620419411,-0.7818146394759864,1.1512435350525514,0.43815985289313525,1.0653298384068386
-0.7895420339517227,-0.8882347881956881,-0.8553372034476997,0.954029957691665,0.19738550848793068,1.381698559415515
-1.0013916207005147,-0.7945107144459028,-0.7394891968249954,1.012395924224696,0.2112826276642844,1.322717283606614
-0.6745668595771851,-0.8925038449790449,-1.027417216894482,1.082766292552097,0.3355537711742921,1.1865458094101256
-0.8303988737722913,-0.8044489089669071,-0.752548979356139,0.10379985922153641,0.9082487681884436,1.505097958712278
-1.0450438518265612,-0.6347673766650224,-1.019240299929609,1.055365272585342,0.7947493984261256,0.848936857409725
-0.7150691640734655,-0.9739735165828237,-1.0109598526555892,0.961644737891902,0.6657540493097782,1.0726037461101983
-0.9560952072713993,-0.7542528857363261,-0.7117597654131528,0.4674243235549063,0.3399449625853864,1.6359851324421721
-0.7933518771279876,-0.7236655635964752,-0.5950139078459907,-0.04288388525016149,0.3323501106887516,1.838646580100674
-0.9852398096198511,-1.020426945677703,-0.6920136758044193,0.9148655375041476,0.809304129330592,1.0086979003250858
-0.9827745974799847,-0.9116527516097227,-0.7564778151655146,1.273727603312875,0.5495778999065705,0.8405309057394607
-0.8031729392480302,-0.8857421199183885,-0.9608050114368959,0.5929968429962093,0.7806540717924779,1.2985880232701796
-0.8127064104264918,-0.8554804320278862,-0.6523038294212632,0.33149866741080586,0.26733763500871444,1.7323478748564693
-0.9293379712183298,-0.8724397280825138,-0.7396771607656095,1.2138291868974105,0.2465590535885365,1.1379648627163224
-0.6738460160466513,-1.0152613308436211,-0.9343998089180231,0.7007998566885173,0.6379075618574965,1.3207381914514364
-0.984537548455257,-0.6554146440471372,-0.9866609220320836,1.3398487269775712,0.6745250062385765,0.6143627548951567
-0.6977469936638375,-0.9897752881365619,-0.7779990440532886,0.5082629857998561,0.3789680157279629,1.589436442435515
-1.000201257863673,-0.8299542352485797,-0.7377370979987375,1.4258188144014061,0.38305580088395985,0.7661116017679197
-1.1190839974231561,-0.8528067761713441,-0.6944797797513478,1.18265468537967,0.6105184937710466,0.875596268080283
-0.770668563678234,-1.0018691327817042,-0.8785621625931866,0.9248022764138807,0.48552119511728736,1.2407763875219566
-1.0552368096190865,-0.8358311363319497,-0.7626959119029042,1.065684698823236,0.47015501418672173,1.1179241448439827
-1.0558086350614182,-0.6731665794015754,-0.9778630311307096,0.8007139312881897,0.8574016432377961,1.0487226710677175
-1.0125321670777325,-0.8561712674536759,-0.8571246875733347,1.0506689718640878,0.8447302260177693,0.8304289242228861
-1.0036095560174783,-0.6597803562707496,-0.8131095939956422,1.3846094800611506,0.1347438755764207,0.9803778533318885
-0.9549199013332957,-0.9549199013332957,-0.7873900940818404,0.9549199013332957,1.0721907664093147,0.7036251904561127
-0.8479246721452663,-0.8259955857966819,-0.9612249516129527,1.067215535631111,0.4203074883478691,1.1658964241997412
-0.81784466254551,-0.7900122525635948,-0.9869800770509951,1.164679310012454,0.3061565098010679,1.132564990802552
-1.0184523830304248,-0.6375677519783961,-0.8942508729047633,0.5878871479281315,0.5009460908401684,1.4697178698203286
-1.1053389496206072,-0.8207962497182727,-0.6967648164275114,0.5070696831592885,0.8499801163749223,1.2804421495605054
-0.7286141587079198,-1.0537611937013562,-0.7926942312978671,0.6858941103146216,0.46754719630443065,1.4287482851536408
-0.8182751958275989,-0.6615842008818885,-0.6615842008818885,0.7892583449117266,-0.2785617687923741,1.6597638723878958
-1.1021616040647397,-0.7005988490954159,-0.8458449519566607,0.5211771926197606,1.1363371576791503,1.0081788316251108
-0.6746692115174852,-0.6676414072308446,-0.8152252972502946,0.09838926001296658,0.24597315003241646,1.8342569188131628
-0.9655172413793104,-0.7931034482758621,-0.8275862068965517,0.5172413793103449,0.9310344827586207,1.2758620689655173
-0.714150433779341,-0.5611181979694821,-0.646136106752737,0.017003581756650975,-0.017003581756650975,1.938408320258211
-1.1854952466612796,-0.7066481470294687,-0.7810321625062548,0.957694199263622,0.6741051402583748,1.0553232195769038
-0.9668696484207983,-0.696752018183134,-1.0173589251007356,1.1940713934805158,0.7800593247050305,0.714423265021112
-0.6628964613069535,-1.086364012060991,-0.8916046743724252,1.020253044221753,0.48243138693497956,1.145327848241933
-1.036240322984,-0.6802416313782065,-0.8741188530977936,1.4139666342652646,0.5348337150885162,0.643471813465871
-1.039408328629406,-0.7998420967519965,-0.8732575549079767,0.8539376974985082,0.780522239342528,1.0857759864121304
-0.6794750061112316,-0.821945571908748,-0.8109862976166313,0.7342713775718148,0.0,1.6329318695253792
-0.9428090415820634,-0.8956685895029601,-0.848528137423857,0.8956685895029601,0.848528137423857,1.0370899457402696
-0.974163187923698,-0.7868241133229869,-0.8617597431632714,0.7118884834827024,1.3613306087651678,0.5745064954421809
-0.9245807418887142,-0.8986579173497783,-0.6394296719604191,0.6480706134733978,0.25058730387638045,1.5640104138491333
-0.9409569255567933,-0.6362661115669745,-1.0484948599061412,0.9499184200859057,0.44807472645561586,1.2277247504883875
